지점,지점명,일시,평균운량(1/10)
174,순천,2020-04-01,3.8
174,순천,2020-05-01,6.2
174,순천,2020-06-01,6.1
174,순천,2020-07-01,
174,순천,2020-08-01,
174,순천,2020-09-01,6.5
174,순천,2020-10-01,4.9
174,순천,2020-11-01,4.6
174,순천,2020-12-01,4.2
136,안동,2020-01-01,5.5
136,안동,2020-02-01,4.1
136,안동,2020-03-01,3.6
136,안동,2020-04-01,3.6
136,안동,2020-05-01,5.6
136,안동,2020-06-01,5.7
136,안동,2020-07-01,8.0
136,안동,2020-08-01,7.1
136,안동,2020-09-01,6.3
136,안동,2020-10-01,4.8
136,안동,2020-11-01,3.9
136,안동,2020-12-01,2.9
257,양산시,2020-01-01,5.4
257,양산시,2020-02-01,4.0
257,양산시,2020-03-01,4.0
257,양산시,2020-04-01,3.6
257,양산시,2020-05-01,6.1
257,양산시,2020-06-01,5.6
257,양산시,2020-07-01,7.8
257,양산시,2020-08-01,6.3
257,양산시,2020-09-01,6.3
257,양산시,2020-10-01,4.4
257,양산시,2020-11-01,4.0
257,양산시,2020-12-01,3.3
202,양평,2020-01-01,4.9
202,양평,2020-02-01,4.3
202,양평,2020-03-01,3.6
202,양평,2020-04-01,3.3
202,양평,2020-05-01,6.1
202,양평,2020-06-01,5.8
202,양평,2020-07-01,7.4
202,양평,2020-08-01,7.6
202,양평,2020-09-01,5.8
202,양평,2020-10-01,4.2
202,양평,2020-11-01,4.1
202,양평,2020-12-01,3.4
168,여수,2020-01-01,5.5
168,여수,2020-02-01,4.2
168,여수,2020-03-01,3.8
168,여수,2020-04-01,3.5
168,여수,2020-05-01,5.9
168,여수,2020-06-01,6.1
168,여수,2020-07-01,8.5
168,여수,2020-08-01,6.0
168,여수,2020-09-01,6.2
168,여수,2020-10-01,4.0
168,여수,2020-11-01,4.0
168,여수,2020-12-01,3.3
252,영광군,2020-01-01,7.4
252,영광군,2020-02-01,5.9
252,영광군,2020-03-01,4.7
252,영광군,2020-04-01,4.2
252,영광군,2020-05-01,6.3
252,영광군,2020-06-01,6.3
252,영광군,2020-07-01,8.0
252,영광군,2020-08-01,6.2
252,영광군,2020-09-01,6.0
252,영광군,2020-10-01,5.3
252,영광군,2020-11-01,6.0
252,영광군,2020-12-01,6.6
277,영덕,2020-01-01,5.2
277,영덕,2020-02-01,4.2
277,영덕,2020-03-01,4.0
277,영덕,2020-04-01,3.9
277,영덕,2020-05-01,5.7
277,영덕,2020-06-01,5.5
277,영덕,2020-07-01,7.5
277,영덕,2020-08-01,6.8
277,영덕,2020-09-01,5.8
277,영덕,2020-10-01,4.9
277,영덕,2020-11-01,4.0
277,영덕,2020-12-01,2.9
121,영월,2020-01-01,5.3
121,영월,2020-02-01,4.4
121,영월,2020-03-01,4.1
121,영월,2020-04-01,3.7
121,영월,2020-05-01,6.2
121,영월,2020-06-01,6.0
121,영월,2020-07-01,7.6
121,영월,2020-08-01,7.3
121,영월,2020-09-01,6.6
121,영월,2020-10-01,4.7
121,영월,2020-11-01,4.1
121,영월,2020-12-01,3.5
272,영주,2020-01-01,6.0
272,영주,2020-02-01,4.8
272,영주,2020-03-01,4.1
272,영주,2020-04-01,3.7
272,영주,2020-05-01,6.1
272,영주,2020-06-01,5.9
272,영주,2020-07-01,7.8
272,영주,2020-08-01,7.2
272,영주,2020-09-01,6.6
272,영주,2020-10-01,4.5
272,영주,2020-11-01,4.2
272,영주,2020-12-01,3.7
281,영천,2020-01-01,5.4
281,영천,2020-02-01,4.2
281,영천,2020-03-01,4.0
281,영천,2020-04-01,3.3
281,영천,2020-05-01,5.9
281,영천,2020-06-01,5.6
281,영천,2020-07-01,7.6
281,영천,2020-08-01,6.5
281,영천,2020-09-01,6.2
281,영천,2020-10-01,4.6
281,영천,2020-11-01,3.9
281,영천,2020-12-01,3.3
170,완도,2020-01-01,6.3
170,완도,2020-02-01,5.3
170,완도,2020-03-01,4.8
170,완도,2020-04-01,4.0
170,완도,2020-05-01,6.1
170,완도,2020-06-01,6.2
170,완도,2020-07-01,7.9
170,완도,2020-08-01,5.7
170,완도,2020-09-01,6.4
170,완도,2020-10-01,5.0
170,완도,2020-11-01,5.3
170,완도,2020-12-01,4.8
115,울릉도,2020-01-01,7.7
115,울릉도,2020-02-01,6.5
115,울릉도,2020-03-01,4.7
115,울릉도,2020-04-01,4.3
115,울릉도,2020-05-01,5.8
115,울릉도,2020-06-01,5.5
115,울릉도,2020-07-01,7.8
115,울릉도,2020-08-01,6.9
115,울릉도,2020-09-01,6.4
115,울릉도,2020-10-01,5.4
115,울릉도,2020-11-01,5.3
115,울릉도,2020-12-01,7.1
152,울산,2020-01-01,5.4
152,울산,2020-02-01,4.0
152,울산,2020-03-01,4.0
152,울산,2020-04-01,3.8
152,울산,2020-05-01,5.9
152,울산,2020-06-01,5.6
152,울산,2020-07-01,8.2
152,울산,2020-08-01,6.1
152,울산,2020-09-01,6.4
152,울산,2020-10-01,4.3
152,울산,2020-11-01,3.6
152,울산,2020-12-01,2.9
130,울진,2020-01-01,4.9
130,울진,2020-02-01,4.1
130,울진,2020-03-01,3.9
130,울진,2020-04-01,4.0
130,울진,2020-05-01,5.7
130,울진,2020-06-01,5.6
130,울진,2020-07-01,7.4
130,울진,2020-08-01,7.2
130,울진,2020-09-01,5.9
130,울진,2020-10-01,4.7
130,울진,2020-11-01,3.9
130,울진,2020-12-01,2.8
114,원주,2020-01-01,5.3
114,원주,2020-02-01,4.3
114,원주,2020-03-01,4.0
114,원주,2020-04-01,3.4
114,원주,2020-05-01,6.1
114,원주,2020-06-01,6.0
114,원주,2020-07-01,7.7
114,원주,2020-08-01,7.4
114,원주,2020-09-01,6.3
114,원주,2020-10-01,4.0
114,원주,2020-11-01,4.1
114,원주,2020-12-01,3.6
263,의령군,2020-01-01,5.4
263,의령군,2020-02-01,3.9
263,의령군,2020-03-01,4.0
263,의령군,2020-04-01,3.3
263,의령군,2020-05-01,5.8
263,의령군,2020-06-01,5.8
263,의령군,2020-07-01,7.8
263,의령군,2020-08-01,6.2
263,의령군,2020-09-01,6.3
263,의령군,2020-10-01,4.6
263,의령군,2020-11-01,4.0
263,의령군,2020-12-01,3.6
278,의성,2020-01-01,5.4
278,의성,2020-02-01,4.1
278,의성,2020-03-01,3.7
278,의성,2020-04-01,3.6
278,의성,2020-05-01,5.6
278,의성,2020-06-01,5.8
278,의성,2020-07-01,7.4
278,의성,2020-08-01,6.9
278,의성,2020-09-01,6.1
278,의성,2020-10-01,4.9
278,의성,2020-11-01,3.8
278,의성,2020-12-01,3.1
203,이천,2020-01-01,5.0
203,이천,2020-02-01,4.1
203,이천,2020-03-01,3.6
203,이천,2020-04-01,3.2
203,이천,2020-05-01,5.9
203,이천,2020-06-01,5.7
203,이천,2020-07-01,7.1
203,이천,2020-08-01,7.5
203,이천,2020-09-01,5.9
203,이천,2020-10-01,4.3
203,이천,2020-11-01,4.1
203,이천,2020-12-01,3.4
211,인제,2020-01-01,4.8
211,인제,2020-02-01,4.8
211,인제,2020-03-01,4.2
211,인제,2020-04-01,4.2
211,인제,2020-05-01,6.3
211,인제,2020-06-01,5.7
211,인제,2020-07-01,7.2
211,인제,2020-08-01,7.9
211,인제,2020-09-01,6.8
211,인제,2020-10-01,4.6
211,인제,2020-11-01,4.1
211,인제,2020-12-01,3.4
112,인천,2020-01-01,5.0
112,인천,2020-02-01,4.6
112,인천,2020-03-01,3.8
112,인천,2020-04-01,2.9
112,인천,2020-05-01,6.6
112,인천,2020-06-01,6.1
112,인천,2020-07-01,7.5
112,인천,2020-08-01,8.1
112,인천,2020-09-01,5.7
112,인천,2020-10-01,4.1
112,인천,2020-11-01,4.2
112,인천,2020-12-01,3.5
244,임실,2020-01-01,6.3
244,임실,2020-02-01,5.0
244,임실,2020-03-01,4.5
244,임실,2020-04-01,3.6
244,임실,2020-05-01,6.4
244,임실,2020-06-01,6.3
244,임실,2020-07-01,8.0
244,임실,2020-08-01,6.4
244,임실,2020-09-01,6.5
244,임실,2020-10-01,4.8
244,임실,2020-11-01,4.7
244,임실,2020-12-01,4.9
248,장수,2020-01-01,6.1
248,장수,2020-02-01,4.9
248,장수,2020-03-01,4.4
248,장수,2020-04-01,3.5
248,장수,2020-05-01,6.4
248,장수,2020-06-01,6.5
248,장수,2020-07-01,7.9
248,장수,2020-08-01,6.7
248,장수,2020-09-01,6.8
248,장수,2020-10-01,4.9
248,장수,2020-11-01,4.8
248,장수,2020-12-01,5.1
260,장흥,2020-01-01,5.8
260,장흥,2020-02-01,4.9
260,장흥,2020-03-01,4.5
260,장흥,2020-04-01,3.7
260,장흥,2020-05-01,6.4
260,장흥,2020-06-01,6.2
260,장흥,2020-07-01,8.0
260,장흥,2020-08-01,5.8
260,장흥,2020-09-01,6.5
260,장흥,2020-10-01,5.0
260,장흥,2020-11-01,4.8
260,장흥,2020-12-01,4.3
146,전주,2020-01-01,6.4
146,전주,2020-02-01,5.0
146,전주,2020-03-01,4.0
146,전주,2020-04-01,3.2
146,전주,2020-05-01,6.0
146,전주,2020-06-01,6.8
146,전주,2020-07-01,8.6
146,전주,2020-08-01,6.5
146,전주,2020-09-01,6.1
146,전주,2020-10-01,4.3
146,전주,2020-11-01,4.7
146,전주,2020-12-01,4.5
217,정선군,2020-01-01,5.0
217,정선군,2020-02-01,4.5
217,정선군,2020-03-01,4.0
217,정선군,2020-04-01,4.2
217,정선군,2020-05-01,6.3
217,정선군,2020-06-01,6.1
217,정선군,2020-07-01,7.8
217,정선군,2020-08-01,7.5
217,정선군,2020-09-01,7.1
217,정선군,2020-10-01,5.2
217,정선군,2020-11-01,3.9
217,정선군,2020-12-01,3.2
245,정읍,2020-01-01,6.3
245,정읍,2020-02-01,4.9
245,정읍,2020-03-01,4.4
245,정읍,2020-04-01,3.6
245,정읍,2020-05-01,6.1
245,정읍,2020-06-01,6.2
245,정읍,2020-07-01,7.8
245,정읍,2020-08-01,6.3
245,정읍,2020-09-01,5.9
245,정읍,2020-10-01,5.3
245,정읍,2020-11-01,5.5
245,정읍,2020-12-01,5.3
184,제주,2020-01-01,8.0
184,제주,2020-02-01,6.2
184,제주,2020-03-01,5.1
184,제주,2020-04-01,3.9
184,제주,2020-05-01,5.6
184,제주,2020-06-01,6.7
184,제주,2020-07-01,7.9
184,제주,2020-08-01,5.2
184,제주,2020-09-01,6.7
184,제주,2020-10-01,5.5
184,제주,2020-11-01,5.8
184,제주,2020-12-01,6.7
221,제천,2020-01-01,5.3
221,제천,2020-02-01,4.3
221,제천,2020-03-01,4.0
221,제천,2020-04-01,3.5
221,제천,2020-05-01,6.1
221,제천,2020-06-01,5.9
221,제천,2020-07-01,7.8
221,제천,2020-08-01,7.4
221,제천,2020-09-01,6.5
221,제천,2020-10-01,4.3
221,제천,2020-11-01,4.0
221,제천,2020-12-01,3.7
268,진도군,2020-01-01,7.0
268,진도군,2020-02-01,5.9
268,진도군,2020-03-01,4.8
268,진도군,2020-04-01,3.9
268,진도군,2020-05-01,6.2
268,진도군,2020-06-01,6.4
268,진도군,2020-07-01,7.7
268,진도군,2020-08-01,5.8
268,진도군,2020-09-01,6.4
268,진도군,2020-10-01,5.2
268,진도군,2020-11-01,5.8
268,진도군,2020-12-01,5.9
192,진주,2020-01-01,5.2
192,진주,2020-02-01,4.0
192,진주,2020-03-01,4.0
192,진주,2020-04-01,3.2
192,진주,2020-05-01,5.7
192,진주,2020-06-01,5.9
192,진주,2020-07-01,8.0
192,진주,2020-08-01,6.2
192,진주,2020-09-01,6.4
192,진주,2020-10-01,4.7
192,진주,2020-11-01,3.9
192,진주,2020-12-01,3.5
155,창원,2020-01-01,5.3
155,창원,2020-02-01,4.1
155,창원,2020-03-01,3.9
155,창원,2020-04-01,3.5
155,창원,2020-05-01,5.8
155,창원,2020-06-01,5.8
155,창원,2020-07-01,8.6
155,창원,2020-08-01,6.0
155,창원,2020-09-01,6.4
155,창원,2020-10-01,4.2
155,창원,2020-11-01,3.9
155,창원,2020-12-01,2.9
232,천안,2020-01-01,5.6
232,천안,2020-02-01,4.7
232,천안,2020-03-01,3.9
232,천안,2020-04-01,3.0
232,천안,2020-05-01,5.9
232,천안,2020-06-01,6.0
232,천안,2020-07-01,7.7
232,천안,2020-08-01,7.0
232,천안,2020-09-01,5.8
232,천안,2020-10-01,4.1
232,천안,2020-11-01,4.6
232,천안,2020-12-01,4.1
95,철원,2020-01-01,4.8
95,철원,2020-02-01,4.9
95,철원,2020-03-01,3.7
95,철원,2020-04-01,3.3
95,철원,2020-05-01,6.4
95,철원,2020-06-01,5.7
95,철원,2020-07-01,7.2
95,철원,2020-08-01,7.9
95,철원,2020-09-01,6.0
95,철원,2020-10-01,3.7
95,철원,2020-11-01,4.0
95,철원,2020-12-01,4.0
276,청송군,2020-01-01,5.3
276,청송군,2020-02-01,3.9
276,청송군,2020-03-01,3.8
276,청송군,2020-04-01,3.8
276,청송군,2020-05-01,5.6
276,청송군,2020-06-01,5.6
276,청송군,2020-07-01,7.5
276,청송군,2020-08-01,7.0
276,청송군,2020-09-01,6.5
276,청송군,2020-10-01,5.4
276,청송군,2020-11-01,3.9
276,청송군,2020-12-01,3.0
131,청주,2020-01-01,5.9
131,청주,2020-02-01,4.9
131,청주,2020-03-01,3.5
131,청주,2020-04-01,2.9
131,청주,2020-05-01,6.0
131,청주,2020-06-01,5.9
131,청주,2020-07-01,8.0
131,청주,2020-08-01,7.0
131,청주,2020-09-01,5.6
131,청주,2020-10-01,3.7
131,청주,2020-11-01,4.2
131,청주,2020-12-01,3.9
135,추풍령,2020-01-01,5.8
135,추풍령,2020-02-01,4.6
135,추풍령,2020-03-01,3.9
135,추풍령,2020-04-01,3.2
135,추풍령,2020-05-01,6.0
135,추풍령,2020-06-01,6.0
135,추풍령,2020-07-01,7.9
135,추풍령,2020-08-01,7.0
135,추풍령,2020-09-01,6.0
135,추풍령,2020-10-01,4.8
135,추풍령,2020-11-01,4.3
135,추풍령,2020-12-01,3.8
101,춘천,2020-01-01,
101,춘천,2020-02-01,
101,춘천,2020-03-01,
101,춘천,2020-04-01,
101,춘천,2020-05-01,
101,춘천,2020-06-01,
101,춘천,2020-07-01,
101,춘천,2020-08-01,
101,춘천,2020-09-01,
101,춘천,2020-10-01,
101,춘천,2020-11-01,
101,춘천,2020-12-01,
127,충주,2020-01-01,5.7
127,충주,2020-02-01,4.3
127,충주,2020-03-01,3.8
127,충주,2020-04-01,3.5
127,충주,2020-05-01,5.9
127,충주,2020-06-01,6.0
127,충주,2020-07-01,7.8
127,충주,2020-08-01,7.4
127,충주,2020-09-01,6.2
127,충주,2020-10-01,4.3
127,충주,2020-11-01,4.2
127,충주,2020-12-01,3.8
216,태백,2020-01-01,5.2
216,태백,2020-02-01,4.5
216,태백,2020-03-01,4.1
216,태백,2020-04-01,4.2
216,태백,2020-05-01,5.9
216,태백,2020-06-01,5.8
216,태백,2020-07-01,7.2
216,태백,2020-08-01,7.6
216,태백,2020-09-01,6.6
216,태백,2020-10-01,5.0
216,태백,2020-11-01,3.9
216,태백,2020-12-01,3.2
162,통영,2020-01-01,5.4
162,통영,2020-02-01,4.2
162,통영,2020-03-01,4.1
162,통영,2020-04-01,3.6
162,통영,2020-05-01,5.7
162,통영,2020-06-01,5.8
162,통영,2020-07-01,8.0
162,통영,2020-08-01,5.5
162,통영,2020-09-01,6.3
162,통영,2020-10-01,4.7
162,통영,2020-11-01,4.1
162,통영,2020-12-01,3.5
99,파주,2020-01-01,4.3
99,파주,2020-02-01,4.4
99,파주,2020-03-01,3.5
99,파주,2020-04-01,3.1
99,파주,2020-05-01,6.4
99,파주,2020-06-01,5.6
99,파주,2020-07-01,7.2
99,파주,2020-08-01,7.5
99,파주,2020-09-01,5.6
99,파주,2020-10-01,4.1
99,파주,2020-11-01,3.9
99,파주,2020-12-01,3.4
138,포항,2020-01-01,5.4
138,포항,2020-02-01,4.0
138,포항,2020-03-01,4.0
138,포항,2020-04-01,4.1
138,포항,2020-05-01,5.9
138,포항,2020-06-01,5.6
138,포항,2020-07-01,8.2
138,포항,2020-08-01,6.4
138,포항,2020-09-01,6.4
138,포항,2020-10-01,4.5
138,포항,2020-11-01,3.6
138,포항,2020-12-01,3.0
264,함양군,2020-01-01,5.7
264,함양군,2020-02-01,4.6
264,함양군,2020-03-01,4.2
264,함양군,2020-04-01,3.5
264,함양군,2020-05-01,6.1
264,함양군,2020-06-01,6.1
264,함양군,2020-07-01,7.8
264,함양군,2020-08-01,6.6
264,함양군,2020-09-01,6.5
264,함양군,2020-10-01,5.0
264,함양군,2020-11-01,4.5
264,함양군,2020-12-01,4.4
285,합천,2020-01-01,5.4
285,합천,2020-02-01,4.1
285,합천,2020-03-01,3.9
285,합천,2020-04-01,3.3
285,합천,2020-05-01,5.9
285,합천,2020-06-01,5.9
285,합천,2020-07-01,7.8
285,합천,2020-08-01,6.4
285,합천,2020-09-01,6.1
285,합천,2020-10-01,4.9
285,합천,2020-11-01,3.8
285,합천,2020-12-01,3.6
261,해남,2020-01-01,6.6
261,해남,2020-02-01,5.6
261,해남,2020-03-01,5.0
261,해남,2020-04-01,4.2
261,해남,2020-05-01,6.3
261,해남,2020-06-01,6.4
261,해남,2020-07-01,8.0
261,해남,2020-08-01,5.9
261,해남,2020-09-01,6.3
261,해남,2020-10-01,5.3
261,해남,2020-11-01,5.6
261,해남,2020-12-01,5.1
177,홍성,2020-01-01,6.2
177,홍성,2020-02-01,5.1
177,홍성,2020-03-01,3.7
177,홍성,2020-04-01,3.0
177,홍성,2020-05-01,6.6
177,홍성,2020-06-01,6.3
177,홍성,2020-07-01,8.0
177,홍성,2020-08-01,7.5
177,홍성,2020-09-01,6.0
177,홍성,2020-10-01,4.3
177,홍성,2020-11-01,5.1
177,홍성,2020-12-01,5.1
212,홍천,2020-01-01,5.0
212,홍천,2020-02-01,4.5
212,홍천,2020-03-01,3.8
212,홍천,2020-04-01,3.7
212,홍천,2020-05-01,6.1
212,홍천,2020-06-01,5.5
212,홍천,2020-07-01,7.4
212,홍천,2020-08-01,7.6
212,홍천,2020-09-01,6.4
212,홍천,2020-10-01,4.4
212,홍천,2020-11-01,4.0
212,홍천,2020-12-01,3.5
169,흑산도,2020-01-01,7.7
169,흑산도,2020-02-01,6.2
169,흑산도,2020-03-01,4.4
169,흑산도,2020-04-01,3.7
169,흑산도,2020-05-01,6.5
169,흑산도,2020-06-01,7.1
169,흑산도,2020-07-01,8.1
169,흑산도,2020-08-01,7.6
169,흑산도,2020-09-01,5.9
169,흑산도,2020-10-01,5.4
169,흑산도,2020-11-01,6.0
169,흑산도,2020-12-01,7.2
