지점,지점명,일시,평균기온(°C)
105,강릉,2023-01-01,2.4
105,강릉,2023-02-01,5.2
105,강릉,2023-03-01,12.1
105,강릉,2023-04-01,15.3
105,강릉,2023-05-01,20.3
105,강릉,2023-06-01,23.2
105,강릉,2023-07-01,27.5
105,강릉,2023-08-01,26.2
105,강릉,2023-09-01,22.4
105,강릉,2023-10-01,17.0
105,강릉,2023-11-01,10.5
105,강릉,2023-12-01,3.6
259,강진군,2023-01-01,1.8
259,강진군,2023-02-01,4.0
259,강진군,2023-03-01,10.0
259,강진군,2023-04-01,13.5
259,강진군,2023-05-01,18.3
259,강진군,2023-06-01,22.9
259,강진군,2023-07-01,26.1
259,강진군,2023-08-01,27.6
259,강진군,2023-09-01,24.1
259,강진군,2023-10-01,16.4
259,강진군,2023-11-01,9.9
259,강진군,2023-12-01,4.8
201,강화,2023-01-01,-3.1
201,강화,2023-02-01,0.4
201,강화,2023-03-01,7.1
201,강화,2023-04-01,11.8
201,강화,2023-05-01,16.7
201,강화,2023-06-01,20.9
201,강화,2023-07-01,24.8
201,강화,2023-08-01,25.2
201,강화,2023-09-01,21.9
201,강화,2023-10-01,14.3
201,강화,2023-11-01,5.8
201,강화,2023-12-01,-0.1
294,거제,2023-01-01,3.1
294,거제,2023-02-01,5.8
294,거제,2023-03-01,11.4
294,거제,2023-04-01,14.2
294,거제,2023-05-01,17.7
294,거제,2023-06-01,22.2
294,거제,2023-07-01,25.2
294,거제,2023-08-01,27.1
294,거제,2023-09-01,23.6
294,거제,2023-10-01,16.6
294,거제,2023-11-01,11.0
294,거제,2023-12-01,5.8
284,거창,2023-01-01,-0.9
284,거창,2023-02-01,2.2
284,거창,2023-03-01,9.1
284,거창,2023-04-01,12.5
284,거창,2023-05-01,17.3
284,거창,2023-06-01,22.1
284,거창,2023-07-01,24.9
284,거창,2023-08-01,25.7
284,거창,2023-09-01,21.4
284,거창,2023-10-01,12.8
284,거창,2023-11-01,6.6
284,거창,2023-12-01,1.5
283,경주시,2023-01-01,0.8
283,경주시,2023-02-01,3.8
283,경주시,2023-03-01,10.5
283,경주시,2023-04-01,13.9
283,경주시,2023-05-01,18.2
283,경주시,2023-06-01,23.2
283,경주시,2023-07-01,26.4
283,경주시,2023-08-01,26.9
283,경주시,2023-09-01,22.9
283,경주시,2023-10-01,14.9
283,경주시,2023-11-01,9.0
283,경주시,2023-12-01,3.2
185,고산,2023-01-01,6.8
185,고산,2023-02-01,7.4
185,고산,2023-03-01,11.6
185,고산,2023-04-01,14.6
185,고산,2023-05-01,17.7
185,고산,2023-06-01,21.2
185,고산,2023-07-01,25.7
185,고산,2023-08-01,27.3
185,고산,2023-09-01,24.9
185,고산,2023-10-01,19.0
185,고산,2023-11-01,13.7
185,고산,2023-12-01,9.6
172,고창,2023-01-01,0.3
172,고창,2023-02-01,1.8
172,고창,2023-03-01,8.6
172,고창,2023-04-01,12.9
172,고창,2023-05-01,18.3
172,고창,2023-06-01,22.3
172,고창,2023-07-01,24.5
172,고창,2023-08-01,26.7
172,고창,2023-09-01,22.8
172,고창,2023-10-01,15.1
172,고창,2023-11-01,9.0
172,고창,2023-12-01,3.4
251,고창군,2023-01-01,0.3
251,고창군,2023-02-01,2.1
251,고창군,2023-03-01,9.0
251,고창군,2023-04-01,13.2
251,고창군,2023-05-01,18.4
251,고창군,2023-06-01,22.3
251,고창군,2023-07-01,26.1
251,고창군,2023-08-01,26.9
251,고창군,2023-09-01,23.0
251,고창군,2023-10-01,15.3
251,고창군,2023-11-01,9.0
251,고창군,2023-12-01,3.6
262,고흥,2023-01-01,1.6
262,고흥,2023-02-01,3.8
262,고흥,2023-03-01,9.8
262,고흥,2023-04-01,13.1
262,고흥,2023-05-01,17.2
262,고흥,2023-06-01,21.5
262,고흥,2023-07-01,24.8
262,고흥,2023-08-01,26.2
262,고흥,2023-09-01,23.3
262,고흥,2023-10-01,16.9
262,고흥,2023-11-01,10.7
262,고흥,2023-12-01,5.6
266,광양시,2023-01-01,2.7
266,광양시,2023-02-01,5.5
266,광양시,2023-03-01,11.8
266,광양시,2023-04-01,14.4
266,광양시,2023-05-01,18.5
266,광양시,2023-06-01,23.0
266,광양시,2023-07-01,25.7
266,광양시,2023-08-01,27.8
266,광양시,2023-09-01,24.3
266,광양시,2023-10-01,17.2
266,광양시,2023-11-01,10.3
266,광양시,2023-12-01,5.2
156,광주,2023-01-01,1.7
156,광주,2023-02-01,4.2
156,광주,2023-03-01,11.2
156,광주,2023-04-01,14.7
156,광주,2023-05-01,19.4
156,광주,2023-06-01,23.4
156,광주,2023-07-01,26.3
156,광주,2023-08-01,27.3
156,광주,2023-09-01,23.8
156,광주,2023-10-01,16.6
156,광주,2023-11-01,9.9
156,광주,2023-12-01,4.8
279,구미,2023-01-01,-0.2
279,구미,2023-02-01,3.4
279,구미,2023-03-01,10.9
279,구미,2023-04-01,14.1
279,구미,2023-05-01,19.2
279,구미,2023-06-01,23.7
279,구미,2023-07-01,25.9
279,구미,2023-08-01,27.0
279,구미,2023-09-01,22.8
279,구미,2023-10-01,14.9
279,구미,2023-11-01,8.0
279,구미,2023-12-01,2.6
140,군산,2023-01-01,-0.1
140,군산,2023-02-01,1.9
140,군산,2023-03-01,8.3
140,군산,2023-04-01,12.9
140,군산,2023-05-01,18.2
140,군산,2023-06-01,22.2
140,군산,2023-07-01,25.8
140,군산,2023-08-01,26.9
140,군산,2023-09-01,23.2
140,군산,2023-10-01,15.7
140,군산,2023-11-01,8.6
140,군산,2023-12-01,3.2
238,금산,2023-01-01,-1.9
238,금산,2023-02-01,1.2
238,금산,2023-03-01,8.8
238,금산,2023-04-01,12.7
238,금산,2023-05-01,17.6
238,금산,2023-06-01,22.6
238,금산,2023-07-01,25.2
238,금산,2023-08-01,26.3
238,금산,2023-09-01,21.7
238,금산,2023-10-01,13.1
238,금산,2023-11-01,6.6
238,금산,2023-12-01,1.5
253,김해시,2023-01-01,2.4
253,김해시,2023-02-01,5.4
253,김해시,2023-03-01,11.7
253,김해시,2023-04-01,14.6
253,김해시,2023-05-01,18.1
253,김해시,2023-06-01,22.9
253,김해시,2023-07-01,26.0
253,김해시,2023-08-01,27.8
253,김해시,2023-09-01,24.2
253,김해시,2023-10-01,17.1
253,김해시,2023-11-01,10.6
253,김해시,2023-12-01,5.0
247,남원,2023-01-01,-1.0
247,남원,2023-02-01,1.9
247,남원,2023-03-01,9.1
247,남원,2023-04-01,13.1
247,남원,2023-05-01,18.2
247,남원,2023-06-01,22.9
247,남원,2023-07-01,26.0
247,남원,2023-08-01,27.1
247,남원,2023-09-01,23.2
247,남원,2023-10-01,14.5
247,남원,2023-11-01,7.6
247,남원,2023-12-01,2.9
295,남해,2023-01-01,2.8
295,남해,2023-02-01,5.2
295,남해,2023-03-01,11.1
295,남해,2023-04-01,14.3
295,남해,2023-05-01,18.0
295,남해,2023-06-01,22.5
295,남해,2023-07-01,25.4
295,남해,2023-08-01,27.1
295,남해,2023-09-01,23.8
295,남해,2023-10-01,16.9
295,남해,2023-11-01,10.7
295,남해,2023-12-01,5.4
100,대관령,2023-01-01,-6.3
100,대관령,2023-02-01,-3.2
100,대관령,2023-03-01,4.4
100,대관령,2023-04-01,8.1
100,대관령,2023-05-01,13.5
100,대관령,2023-06-01,17.9
100,대관령,2023-07-01,21.9
100,대관령,2023-08-01,21.4
100,대관령,2023-09-01,17.0
100,대관령,2023-10-01,9.0
100,대관령,2023-11-01,2.7
100,대관령,2023-12-01,-4.1
143,대구,2023-01-01,0.9
143,대구,2023-02-01,4.4
143,대구,2023-03-01,11.8
143,대구,2023-04-01,14.8
143,대구,2023-05-01,19.3
143,대구,2023-06-01,24.0
143,대구,2023-07-01,26.7
143,대구,2023-08-01,27.5
143,대구,2023-09-01,23.5
143,대구,2023-10-01,15.9
143,대구,2023-11-01,9.2
143,대구,2023-12-01,3.5
133,대전,2023-01-01,-0.9
133,대전,2023-02-01,2.4
133,대전,2023-03-01,10.2
133,대전,2023-04-01,13.7
133,대전,2023-05-01,19.0
133,대전,2023-06-01,23.6
133,대전,2023-07-01,25.8
133,대전,2023-08-01,27.0
133,대전,2023-09-01,22.8
133,대전,2023-10-01,15.0
133,대전,2023-11-01,7.6
133,대전,2023-12-01,2.2
98,동두천,2023-01-01,-3.7
98,동두천,2023-02-01,0.6
98,동두천,2023-03-01,8.3
98,동두천,2023-04-01,12.7
98,동두천,2023-05-01,18.0
98,동두천,2023-06-01,22.0
98,동두천,2023-07-01,25.6
98,동두천,2023-08-01,25.6
98,동두천,2023-09-01,21.8
98,동두천,2023-10-01,13.6
98,동두천,2023-11-01,5.4
98,동두천,2023-12-01,-0.5
106,동해,2023-01-01,2.8
106,동해,2023-02-01,4.6
106,동해,2023-03-01,10.6
106,동해,2023-04-01,14.0
106,동해,2023-05-01,17.4
106,동해,2023-06-01,21.5
106,동해,2023-07-01,24.7
106,동해,2023-08-01,24.8
106,동해,2023-09-01,21.7
106,동해,2023-10-01,16.1
106,동해,2023-11-01,10.5
106,동해,2023-12-01,4.3
165,목포,2023-01-01,2.1
165,목포,2023-02-01,3.3
165,목포,2023-03-01,9.3
165,목포,2023-04-01,13.3
165,목포,2023-05-01,18.2
165,목포,2023-06-01,22.2
165,목포,2023-07-01,25.9
165,목포,2023-08-01,27.3
165,목포,2023-09-01,24.0
165,목포,2023-10-01,17.3
165,목포,2023-11-01,10.6
165,목포,2023-12-01,5.2
273,문경,2023-01-01,-1.4
273,문경,2023-02-01,2.4
273,문경,2023-03-01,9.8
273,문경,2023-04-01,12.6
273,문경,2023-05-01,17.8
273,문경,2023-06-01,22.4
273,문경,2023-07-01,25.1
273,문경,2023-08-01,26.0
273,문경,2023-09-01,21.7
273,문경,2023-10-01,13.7
273,문경,2023-11-01,6.9
273,문경,2023-12-01,1.2
288,밀양,2023-01-01,1.0
288,밀양,2023-02-01,4.4
288,밀양,2023-03-01,11.0
288,밀양,2023-04-01,14.5
288,밀양,2023-05-01,18.8
288,밀양,2023-06-01,23.5
288,밀양,2023-07-01,26.6
288,밀양,2023-08-01,27.8
288,밀양,2023-09-01,23.9
288,밀양,2023-10-01,15.5
288,밀양,2023-11-01,9.2
288,밀양,2023-12-01,3.7
102,백령도,2023-01-01,-0.1
102,백령도,2023-02-01,1.9
102,백령도,2023-03-01,6.0
102,백령도,2023-04-01,10.5
102,백령도,2023-05-01,15.1
102,백령도,2023-06-01,19.5
102,백령도,2023-07-01,23.9
102,백령도,2023-08-01,24.6
102,백령도,2023-09-01,21.9
102,백령도,2023-10-01,16.5
102,백령도,2023-11-01,7.9
102,백령도,2023-12-01,2.2
235,보령,2023-01-01,0.2
235,보령,2023-02-01,2.1
235,보령,2023-03-01,8.3
235,보령,2023-04-01,12.7
235,보령,2023-05-01,17.9
235,보령,2023-06-01,21.8
235,보령,2023-07-01,25.7
235,보령,2023-08-01,26.8
235,보령,2023-09-01,23.1
235,보령,2023-10-01,15.9
235,보령,2023-11-01,8.9
235,보령,2023-12-01,3.6
258,보성군,2023-01-01,2.1
258,보성군,2023-02-01,4.6
258,보성군,2023-03-01,10.2
258,보성군,2023-04-01,13.4
258,보성군,2023-05-01,18.1
258,보성군,2023-06-01,23.0
258,보성군,2023-07-01,25.8
258,보성군,2023-08-01,27.5
258,보성군,2023-09-01,24.0
258,보성군,2023-10-01,16.3
258,보성군,2023-11-01,9.8
258,보성군,2023-12-01,4.6
226,보은,2023-01-01,-2.5
226,보은,2023-02-01,1.1
226,보은,2023-03-01,8.3
226,보은,2023-04-01,12.4
226,보은,2023-05-01,17.4
226,보은,2023-06-01,22.1
226,보은,2023-07-01,24.8
226,보은,2023-08-01,25.8
226,보은,2023-09-01,21.4
226,보은,2023-10-01,12.9
226,보은,2023-11-01,6.2
226,보은,2023-12-01,1.0
271,봉화,2023-01-01,-2.4
271,봉화,2023-02-01,1.2
271,봉화,2023-03-01,7.4
271,봉화,2023-04-01,10.9
271,봉화,2023-05-01,15.8
271,봉화,2023-06-01,20.4
271,봉화,2023-07-01,23.5
271,봉화,2023-08-01,24.4
271,봉화,2023-09-01,20.3
271,봉화,2023-10-01,11.4
271,봉화,2023-11-01,5.6
271,봉화,2023-12-01,0.2
159,부산,2023-01-01,3.8
159,부산,2023-02-01,6.8
159,부산,2023-03-01,12.3
159,부산,2023-04-01,14.6
159,부산,2023-05-01,17.9
159,부산,2023-06-01,22.5
159,부산,2023-07-01,25.5
159,부산,2023-08-01,27.8
159,부산,2023-09-01,24.5
159,부산,2023-10-01,18.3
159,부산,2023-11-01,11.8
159,부산,2023-12-01,6.4
243,부안,2023-01-01,0.7
243,부안,2023-02-01,2.4
243,부안,2023-03-01,8.9
243,부안,2023-04-01,13.3
243,부안,2023-05-01,18.6
243,부안,2023-06-01,22.6
243,부안,2023-07-01,26.1
243,부안,2023-08-01,27.0
243,부안,2023-09-01,23.1
243,부안,2023-10-01,16.0
243,부안,2023-11-01,9.2
243,부안,2023-12-01,3.9
236,부여,2023-01-01,-1.1
236,부여,2023-02-01,1.8
236,부여,2023-03-01,8.7
236,부여,2023-04-01,13.2
236,부여,2023-05-01,18.4
236,부여,2023-06-01,23.0
236,부여,2023-07-01,25.8
236,부여,2023-08-01,26.9
236,부여,2023-09-01,22.8
236,부여,2023-10-01,14.5
236,부여,2023-11-01,7.5
236,부여,2023-12-01,2.3
104,북강릉,2023-01-01,1.1
104,북강릉,2023-02-01,3.5
104,북강릉,2023-03-01,9.9
104,북강릉,2023-04-01,13.3
104,북강릉,2023-05-01,17.9
104,북강릉,2023-06-01,22.0
104,북강릉,2023-07-01,25.6
104,북강릉,2023-08-01,24.7
104,북강릉,2023-09-01,21.1
104,북강릉,2023-10-01,15.7
104,북강릉,2023-11-01,9.3
104,북강릉,2023-12-01,2.8
296,북부산,2023-01-01,5.1
296,북부산,2023-02-01,5.1
296,북부산,2023-03-01,11.2
296,북부산,2023-04-01,14.5
296,북부산,2023-05-01,18.0
296,북부산,2023-06-01,22.9
296,북부산,2023-07-01,26.1
296,북부산,2023-08-01,27.9
296,북부산,2023-09-01,24.3
296,북부산,2023-10-01,16.3
296,북부산,2023-11-01,10.1
296,북부산,2023-12-01,4.6
255,북창원,2023-01-01,2.6
255,북창원,2023-02-01,5.6
255,북창원,2023-03-01,12.0
255,북창원,2023-04-01,15.3
255,북창원,2023-05-01,19.3
255,북창원,2023-06-01,23.8
255,북창원,2023-07-01,26.9
255,북창원,2023-08-01,28.5
255,북창원,2023-09-01,24.8
255,북창원,2023-10-01,17.4
255,북창원,2023-11-01,11.0
255,북창원,2023-12-01,5.6
93,북춘천,2023-01-01,-5.2
93,북춘천,2023-02-01,-0.5
93,북춘천,2023-03-01,7.4
93,북춘천,2023-04-01,12.1
93,북춘천,2023-05-01,17.7
93,북춘천,2023-06-01,22.4
93,북춘천,2023-07-01,26.0
93,북춘천,2023-08-01,26.1
93,북춘천,2023-09-01,21.8
93,북춘천,2023-10-01,12.3
93,북춘천,2023-11-01,4.6
93,북춘천,2023-12-01,-1.6
289,산청,2023-01-01,0.3
289,산청,2023-02-01,2.8
289,산청,2023-03-01,9.7
289,산청,2023-04-01,13.2
289,산청,2023-05-01,17.8
289,산청,2023-06-01,22.7
289,산청,2023-07-01,25.3
289,산청,2023-08-01,26.8
289,산청,2023-09-01,22.6
289,산청,2023-10-01,14.4
289,산청,2023-11-01,8.2
289,산청,2023-12-01,2.6
137,상주,2023-01-01,-1.1
137,상주,2023-02-01,2.8
137,상주,2023-03-01,10.3
137,상주,2023-04-01,13.5
137,상주,2023-05-01,18.8
137,상주,2023-06-01,23.5
137,상주,2023-07-01,25.8
137,상주,2023-08-01,26.9
137,상주,2023-09-01,22.5
137,상주,2023-10-01,14.6
137,상주,2023-11-01,7.3
137,상주,2023-12-01,1.6
189,서귀포,2023-01-01,7.4
189,서귀포,2023-02-01,9.4
189,서귀포,2023-03-01,13.5
189,서귀포,2023-04-01,15.8
189,서귀포,2023-05-01,18.8
189,서귀포,2023-06-01,22.6
189,서귀포,2023-07-01,26.2
189,서귀포,2023-08-01,28.0
189,서귀포,2023-09-01,25.8
189,서귀포,2023-10-01,19.9
189,서귀포,2023-11-01,14.5
189,서귀포,2023-12-01,9.9
129,서산,2023-01-01,-1.3
129,서산,2023-02-01,1.1
129,서산,2023-03-01,7.6
129,서산,2023-04-01,12.5
129,서산,2023-05-01,17.9
129,서산,2023-06-01,22.1
129,서산,2023-07-01,25.8
129,서산,2023-08-01,26.6
129,서산,2023-09-01,22.8
129,서산,2023-10-01,15.0
129,서산,2023-11-01,7.6
129,서산,2023-12-01,2.1
108,서울,2023-01-01,-1.5
108,서울,2023-02-01,2.3
108,서울,2023-03-01,9.8
108,서울,2023-04-01,13.8
108,서울,2023-05-01,19.5
108,서울,2023-06-01,23.4
108,서울,2023-07-01,26.7
108,서울,2023-08-01,27.2
108,서울,2023-09-01,23.7
108,서울,2023-10-01,15.8
108,서울,2023-11-01,6.8
108,서울,2023-12-01,1.1
181,서청주,2023-05-01,18.6
181,서청주,2023-06-01,23.3
181,서청주,2023-07-01,25.7
181,서청주,2023-08-01,26.2
181,서청주,2023-09-01,21.9
181,서청주,2023-10-01,13.6
181,서청주,2023-11-01,6.5
181,서청주,2023-12-01,0.8
188,성산,2023-01-01,5.8
188,성산,2023-02-01,7.3
188,성산,2023-03-01,12.2
188,성산,2023-04-01,15.0
188,성산,2023-05-01,18.2
188,성산,2023-06-01,22.3
188,성산,2023-07-01,26.5
188,성산,2023-08-01,27.7
188,성산,2023-09-01,25.4
188,성산,2023-10-01,18.4
188,성산,2023-11-01,13.0
188,성산,2023-12-01,8.7
239,세종,2023-01-01,-1.2
239,세종,2023-02-01,2.0
239,세종,2023-03-01,9.6
239,세종,2023-04-01,13.3
239,세종,2023-05-01,18.5
239,세종,2023-06-01,23.1
239,세종,2023-07-01,25.6
239,세종,2023-08-01,26.7
239,세종,2023-09-01,22.7
239,세종,2023-10-01,14.8
239,세종,2023-11-01,7.6
239,세종,2023-12-01,2.3
90,속초,2023-01-01,0.2
90,속초,2023-02-01,2.7
90,속초,2023-03-01,9.3
90,속초,2023-04-01,12.6
90,속초,2023-05-01,17.0
90,속초,2023-06-01,21.9
90,속초,2023-07-01,25.8
90,속초,2023-08-01,24.7
90,속초,2023-09-01,21.7
90,속초,2023-10-01,16.4
90,속초,2023-11-01,8.8
90,속초,2023-12-01,2.3
119,수원,2023-01-01,-2.1
119,수원,2023-02-01,1.6
119,수원,2023-03-01,8.5
119,수원,2023-04-01,13.0
119,수원,2023-05-01,18.3
119,수원,2023-06-01,22.4
119,수원,2023-07-01,25.9
119,수원,2023-08-01,26.7
119,수원,2023-09-01,23.1
119,수원,2023-10-01,14.9
119,수원,2023-11-01,6.7
119,수원,2023-12-01,1.1
254,순창군,2023-01-01,-0.7
254,순창군,2023-02-01,2.1
254,순창군,2023-03-01,9.3
254,순창군,2023-04-01,13.2
254,순창군,2023-05-01,18.2
254,순창군,2023-06-01,22.6
